year,state,seat_number,incumbent_running,incumbent_first_elected,democrat_running,republican_running,redistricted
2010,Alabama,1,REP,2002,FALSE,TRUE,FALSE
2010,Alabama,2,DEM,2008,TRUE,TRUE,FALSE
2010,Alabama,3,REP,2002,TRUE,TRUE,FALSE
2010,Alabama,4,REP,1996,FALSE,TRUE,FALSE
2010,Alabama,5,None,2008,TRUE,TRUE,FALSE
2010,Alabama,6,REP,1992,TRUE,TRUE,FALSE
2010,Alabama,7,None,2002,TRUE,TRUE,FALSE
2010,Alaska,1,REP,1973,TRUE,TRUE,FALSE
2010,Arizona,1,DEM,2008,TRUE,TRUE,FALSE
2010,Arizona,2,REP,2002,TRUE,TRUE,FALSE
2010,Arizona,3,None,1994,TRUE,TRUE,FALSE
2010,Arizona,4,DEM,1991,TRUE,TRUE,FALSE
2010,Arizona,5,DEM,2006,TRUE,TRUE,FALSE
2010,Arizona,6,REP,2000,TRUE,TRUE,FALSE
2010,Arizona,7,DEM,2002,TRUE,TRUE,FALSE
2010,Arizona,8,DEM,2006,TRUE,TRUE,FALSE
2010,Arkansas,1,None,1996,TRUE,TRUE,FALSE
2010,Arkansas,2,None,1996,TRUE,TRUE,FALSE
2010,Arkansas,3,None,2000,TRUE,TRUE,FALSE
2010,Arkansas,4,DEM,2000,TRUE,TRUE,FALSE
2010,California,1,DEM,1998,TRUE,TRUE,FALSE
2010,California,2,REP,1988,TRUE,TRUE,FALSE
2010,California,3,REP,2004,TRUE,TRUE,FALSE
2010,California,4,REP,2008,TRUE,TRUE,FALSE
2010,California,5,DEM,2005,TRUE,TRUE,FALSE
2010,California,6,DEM,1992,TRUE,TRUE,FALSE
2010,California,7,DEM,1974,TRUE,TRUE,FALSE
2010,California,8,DEM,1987,TRUE,TRUE,FALSE
2010,California,9,DEM,1998,TRUE,TRUE,FALSE
2010,California,10,DEM,2009,TRUE,TRUE,FALSE
2010,California,11,DEM,2006,TRUE,TRUE,FALSE
2010,California,12,DEM,2008,TRUE,TRUE,FALSE
2010,California,13,DEM,1972,TRUE,TRUE,FALSE
2010,California,14,DEM,1992,TRUE,TRUE,FALSE
2010,California,15,DEM,2000,TRUE,TRUE,FALSE
2010,California,16,DEM,1994,TRUE,TRUE,FALSE
2010,California,17,DEM,1992,TRUE,TRUE,FALSE
2010,California,18,DEM,2002,TRUE,TRUE,FALSE
2010,California,19,None,1994,TRUE,TRUE,FALSE
2010,California,20,DEM,2004,TRUE,TRUE,FALSE
2010,California,21,REP,2000,FALSE,TRUE,FALSE
2010,California,22,REP,2006,FALSE,TRUE,FALSE
2010,California,23,DEM,1998,TRUE,TRUE,FALSE
2010,California,24,REP,1986,TRUE,TRUE,FALSE
2010,California,25,REP,1992,TRUE,TRUE,FALSE
2010,California,26,REP,1980,TRUE,TRUE,FALSE
2010,California,27,DEM,1996,TRUE,TRUE,FALSE
2010,California,28,DEM,1982,TRUE,TRUE,FALSE
2010,California,29,DEM,2000,TRUE,TRUE,FALSE
2010,California,30,DEM,1974,TRUE,TRUE,FALSE
2010,California,31,DEM,1992,TRUE,TRUE,FALSE
2010,California,32,DEM,2009,TRUE,TRUE,FALSE
2010,California,33,None,2001,TRUE,TRUE,FALSE
2010,California,34,DEM,1992,TRUE,TRUE,FALSE
2010,California,35,DEM,1990,TRUE,TRUE,FALSE
2010,California,36,DEM,1986,TRUE,TRUE,FALSE
2010,California,37,DEM,2007,TRUE,TRUE,FALSE
2010,California,38,DEM,1998,TRUE,TRUE,FALSE
2010,California,39,DEM,2002,TRUE,TRUE,FALSE
2010,California,40,REP,1992,TRUE,TRUE,FALSE
2010,California,41,REP,1978,TRUE,TRUE,FALSE
2010,California,42,REP,1998,TRUE,TRUE,FALSE
2010,California,43,DEM,1999,TRUE,TRUE,FALSE
2010,California,44,REP,1992,TRUE,TRUE,FALSE
2010,California,45,REP,1998,TRUE,TRUE,FALSE
2010,California,46,REP,1988,TRUE,TRUE,FALSE
2010,California,47,DEM,1996,TRUE,TRUE,FALSE
2010,California,48,REP,2005,TRUE,TRUE,FALSE
2010,California,49,REP,2000,TRUE,TRUE,FALSE
2010,California,50,REP,2006,TRUE,TRUE,FALSE
2010,California,51,DEM,1992,TRUE,TRUE,FALSE
2010,California,52,REP,2008,TRUE,TRUE,FALSE
2010,California,53,DEM,2000,TRUE,TRUE,FALSE
2010,Colorado,1,DEM,1996,TRUE,TRUE,FALSE
2010,Colorado,2,DEM,2008,TRUE,TRUE,FALSE
2010,Colorado,3,DEM,2004,TRUE,TRUE,FALSE
2010,Colorado,4,DEM,2008,TRUE,TRUE,FALSE
2010,Colorado,5,REP,2006,TRUE,TRUE,FALSE
2010,Colorado,6,REP,2008,TRUE,TRUE,FALSE
2010,Colorado,7,DEM,2006,TRUE,TRUE,FALSE
2010,Connecticut,1,DEM,1998,TRUE,TRUE,FALSE
2010,Connecticut,2,DEM,2006,TRUE,TRUE,FALSE
2010,Connecticut,3,DEM,1990,TRUE,TRUE,FALSE
2010,Connecticut,4,DEM,2008,TRUE,TRUE,FALSE
2010,Connecticut,5,DEM,2006,TRUE,TRUE,FALSE
2010,Delaware,1,None,1992,TRUE,TRUE,FALSE
2010,Florida,1,REP,2001,FALSE,TRUE,FALSE
2010,Florida,2,DEM,1996,TRUE,TRUE,FALSE
2010,Florida,3,DEM,1992,TRUE,TRUE,FALSE
2010,Florida,4,REP,2000,FALSE,TRUE,FALSE
2010,Florida,5,None,2002,TRUE,TRUE,FALSE
2010,Florida,6,REP,1988,FALSE,TRUE,FALSE
2010,Florida,7,REP,1992,TRUE,TRUE,FALSE
2010,Florida,8,DEM,2008,TRUE,TRUE,FALSE
2010,Florida,9,REP,2006,TRUE,TRUE,FALSE
2010,Florida,10,REP,1970,TRUE,TRUE,FALSE
2010,Florida,11,DEM,2006,TRUE,TRUE,FALSE
2010,Florida,12,None,2000,TRUE,TRUE,FALSE
2010,Florida,13,REP,2006,TRUE,TRUE,FALSE
2010,Florida,14,REP,2004,TRUE,TRUE,FALSE
2010,Florida,15,REP,2008,TRUE,TRUE,FALSE
2010,Florida,16,REP,2008,TRUE,TRUE,FALSE
2010,Florida,17,None,2002,TRUE,TRUE,FALSE
2010,Florida,18,REP,1989,TRUE,TRUE,FALSE
2010,Florida,19,DEM,2010,TRUE,TRUE,FALSE
2010,Florida,20,DEM,2004,TRUE,TRUE,FALSE
2010,Florida,21,None,2002,FALSE,TRUE,FALSE
2010,Florida,22,DEM,2006,TRUE,TRUE,FALSE
2010,Florida,23,DEM,1992,TRUE,TRUE,FALSE
2010,Florida,24,DEM,2008,TRUE,TRUE,FALSE
2010,Florida,25,None,2002,TRUE,TRUE,FALSE
2010,Georgia,1,REP,1992,TRUE,TRUE,FALSE
2010,Georgia,2,DEM,1992,TRUE,TRUE,FALSE
2010,Georgia,3,REP,2004,TRUE,TRUE,FALSE
2010,Georgia,4,DEM,2006,TRUE,TRUE,FALSE
2010,Georgia,5,DEM,1986,TRUE,TRUE,FALSE
2010,Georgia,6,REP,2004,FALSE,TRUE,FALSE
2010,Georgia,7,None,1992,TRUE,TRUE,FALSE
2010,Georgia,8,DEM,2002,TRUE,TRUE,FALSE
2010,Georgia,9,REP,2010,FALSE,TRUE,FALSE
2010,Georgia,10,REP,2007,TRUE,TRUE,FALSE
2010,Georgia,11,REP,2002,FALSE,TRUE,FALSE
2010,Georgia,12,DEM,2004,TRUE,TRUE,FALSE
2010,Georgia,13,DEM,2002,TRUE,TRUE,FALSE
2010,Hawaii,1,REP,2010,TRUE,TRUE,FALSE
2010,Hawaii,2,DEM,2006,TRUE,TRUE,FALSE
2010,Idaho,1,DEM,2008,TRUE,TRUE,FALSE
2010,Idaho,2,REP,1998,TRUE,TRUE,FALSE
2010,Illinois,1,DEM,1992,TRUE,TRUE,FALSE
2010,Illinois,2,DEM,1995,TRUE,TRUE,FALSE
2010,Illinois,3,DEM,2004,TRUE,TRUE,FALSE
2010,Illinois,4,DEM,1992,TRUE,TRUE,FALSE
2010,Illinois,5,DEM,2009,TRUE,TRUE,FALSE
2010,Illinois,6,REP,2006,TRUE,TRUE,FALSE
2010,Illinois,7,DEM,1996,TRUE,TRUE,FALSE
2010,Illinois,8,DEM,2004,TRUE,TRUE,FALSE
2010,Illinois,9,DEM,1998,TRUE,TRUE,FALSE
2010,Illinois,10,None,2000,TRUE,TRUE,FALSE
2010,Illinois,11,DEM,2008,TRUE,TRUE,FALSE
2010,Illinois,12,DEM,1988,TRUE,TRUE,FALSE
2010,Illinois,13,REP,1998,TRUE,TRUE,FALSE
2010,Illinois,14,DEM,2008,TRUE,TRUE,FALSE
2010,Illinois,15,REP,2000,TRUE,TRUE,FALSE
2010,Illinois,16,REP,1992,TRUE,TRUE,FALSE
2010,Illinois,17,DEM,2006,TRUE,TRUE,FALSE
2010,Illinois,18,REP,2008,TRUE,TRUE,FALSE
2010,Illinois,19,REP,1996,TRUE,TRUE,FALSE
2010,Indiana,1,DEM,1984,TRUE,TRUE,FALSE
2010,Indiana,2,DEM,2006,TRUE,TRUE,FALSE
2010,Indiana,3,None,1994,TRUE,TRUE,FALSE
2010,Indiana,4,None,1992,TRUE,TRUE,FALSE
2010,Indiana,5,REP,1982,TRUE,TRUE,FALSE
2010,Indiana,6,REP,2000,TRUE,TRUE,FALSE
2010,Indiana,7,DEM,2008,TRUE,TRUE,FALSE
2010,Indiana,8,None,2006,TRUE,TRUE,FALSE
2010,Indiana,9,REP,2006,TRUE,TRUE,FALSE
2010,Iowa,1,DEM,2006,TRUE,TRUE,FALSE
2010,Iowa,2,DEM,2006,TRUE,TRUE,FALSE
2010,Iowa,3,DEM,1996,TRUE,TRUE,FALSE
2010,Iowa,4,REP,1994,TRUE,TRUE,FALSE
2010,Iowa,5,REP,2002,TRUE,TRUE,FALSE
2010,Kansas,1,None,1996,TRUE,TRUE,FALSE
2010,Kansas,2,REP,2008,TRUE,TRUE,FALSE
2010,Kansas,3,None,1998,TRUE,TRUE,FALSE
2010,Kansas,4,None,1994,TRUE,TRUE,FALSE
2010,Kentucky,1,REP,1994,TRUE,TRUE,FALSE
2010,Kentucky,2,REP,2008,TRUE,TRUE,FALSE
2010,Kentucky,3,DEM,2006,TRUE,TRUE,FALSE
2010,Kentucky,4,REP,2004,TRUE,TRUE,FALSE
2010,Kentucky,5,REP,1980,TRUE,TRUE,FALSE
2010,Kentucky,6,DEM,2004,TRUE,TRUE,FALSE
2010,Louisiana,1,REP,2008,TRUE,TRUE,FALSE
2010,Louisiana,2,REP,2008,TRUE,TRUE,FALSE
2010,Louisiana,3,None,2004,TRUE,TRUE,FALSE
2010,Louisiana,4,REP,2008,TRUE,TRUE,FALSE
2010,Louisiana,5,REP,2002,FALSE,TRUE,FALSE
2010,Louisiana,6,REP,2008,TRUE,TRUE,FALSE
2010,Louisiana,7,REP,2004,FALSE,TRUE,FALSE
2010,Maine,1,DEM,2008,TRUE,TRUE,FALSE
2010,Maine,2,DEM,2002,TRUE,TRUE,FALSE
2010,Maryland,1,DEM,2008,TRUE,TRUE,FALSE
2010,Maryland,2,DEM,2002,TRUE,TRUE,FALSE
2010,Maryland,3,DEM,2006,TRUE,TRUE,FALSE
2010,Maryland,4,DEM,2008,TRUE,TRUE,FALSE
2010,Maryland,5,DEM,1981,TRUE,TRUE,FALSE
2010,Maryland,6,REP,1992,TRUE,TRUE,FALSE
2010,Maryland,7,DEM,1996,TRUE,TRUE,FALSE
2010,Maryland,8,DEM,2002,TRUE,TRUE,FALSE
2010,Massachusetts,1,DEM,1991,TRUE,TRUE,FALSE
2010,Massachusetts,2,DEM,1988,TRUE,TRUE,FALSE
2010,Massachusetts,3,DEM,1996,TRUE,TRUE,FALSE
2010,Massachusetts,4,DEM,1980,TRUE,TRUE,FALSE
2010,Massachusetts,5,DEM,2007,TRUE,TRUE,FALSE
2010,Massachusetts,6,DEM,1996,TRUE,TRUE,FALSE
2010,Massachusetts,7,DEM,1976,TRUE,TRUE,FALSE
2010,Massachusetts,8,DEM,1998,TRUE,FALSE,FALSE
2010,Massachusetts,9,DEM,2001,TRUE,TRUE,FALSE
2010,Massachusetts,10,None,1996,TRUE,TRUE,FALSE
2010,Michigan,1,None,1992,TRUE,TRUE,FALSE
2010,Michigan,2,None,1992,TRUE,TRUE,FALSE
2010,Michigan,3,None,1993,TRUE,TRUE,FALSE
2010,Michigan,4,REP,1990,TRUE,TRUE,FALSE
2010,Michigan,5,DEM,1976,TRUE,TRUE,FALSE
2010,Michigan,6,REP,1986,TRUE,TRUE,FALSE
2010,Michigan,7,DEM,2008,TRUE,TRUE,FALSE
2010,Michigan,8,REP,2000,TRUE,TRUE,FALSE
2010,Michigan,9,DEM,2008,TRUE,TRUE,FALSE
2010,Michigan,10,REP,2002,TRUE,TRUE,FALSE
2010,Michigan,11,REP,2002,TRUE,TRUE,FALSE
2010,Michigan,12,DEM,1982,TRUE,TRUE,FALSE
2010,Michigan,13,None,1996,TRUE,TRUE,FALSE
2010,Michigan,14,DEM,1964,TRUE,TRUE,FALSE
2010,Michigan,15,DEM,1955,TRUE,TRUE,FALSE
2010,Minnesota,1,DEM,2006,TRUE,TRUE,FALSE
2010,Minnesota,2,REP,2002,TRUE,TRUE,FALSE
2010,Minnesota,3,REP,2008,TRUE,TRUE,FALSE
2010,Minnesota,4,DEM,2000,TRUE,TRUE,FALSE
2010,Minnesota,5,DEM,2006,TRUE,TRUE,FALSE
2010,Minnesota,6,REP,2006,TRUE,TRUE,FALSE
2010,Minnesota,7,DEM,1990,TRUE,TRUE,FALSE
2010,Minnesota,8,DEM,1974,TRUE,TRUE,FALSE
2010,Mississippi,1,DEM,2008,TRUE,TRUE,FALSE
2010,Mississippi,2,DEM,1993,TRUE,TRUE,FALSE
2010,Mississippi,3,REP,2008,TRUE,TRUE,FALSE
2010,Mississippi,4,DEM,1989,TRUE,TRUE,FALSE
2010,Missouri,1,DEM,2000,TRUE,TRUE,FALSE
2010,Missouri,2,REP,2000,TRUE,TRUE,FALSE
2010,Missouri,3,DEM,2004,TRUE,TRUE,FALSE
2010,Missouri,4,DEM,1976,TRUE,TRUE,FALSE
2010,Missouri,5,DEM,2004,TRUE,TRUE,FALSE
2010,Missouri,6,REP,2000,TRUE,TRUE,FALSE
2010,Missouri,7,None,1996,TRUE,TRUE,FALSE
2010,Missouri,8,REP,1996,TRUE,TRUE,FALSE
2010,Missouri,9,REP,2008,FALSE,TRUE,FALSE
2010,Montana,1,REP,2000,TRUE,TRUE,FALSE
2010,Nebraska,1,REP,2004,TRUE,TRUE,FALSE
2010,Nebraska,2,REP,1998,TRUE,TRUE,FALSE
2010,Nebraska,3,REP,2006,TRUE,TRUE,FALSE
2010,Nevada,1,DEM,1998,TRUE,TRUE,FALSE
2010,Nevada,2,REP,2006,TRUE,TRUE,FALSE
2010,Nevada,3,DEM,2008,TRUE,TRUE,FALSE
2010,New Hampshire,1,DEM,2006,TRUE,TRUE,FALSE
2010,New Hampshire,2,None,2006,TRUE,TRUE,FALSE
2010,New Jersey,1,DEM,1990,TRUE,TRUE,FALSE
2010,New Jersey,2,REP,1994,TRUE,TRUE,FALSE
2010,New Jersey,3,DEM,2008,TRUE,TRUE,FALSE
2010,New Jersey,4,REP,1980,TRUE,TRUE,FALSE
2010,New Jersey,5,REP,2002,TRUE,TRUE,FALSE
2010,New Jersey,6,DEM,1988,TRUE,TRUE,FALSE
2010,New Jersey,7,REP,2008,TRUE,TRUE,FALSE
2010,New Jersey,8,DEM,1996,TRUE,TRUE,FALSE
2010,New Jersey,9,DEM,1996,TRUE,TRUE,FALSE
2010,New Jersey,10,DEM,1988,TRUE,TRUE,FALSE
2010,New Jersey,11,REP,1994,TRUE,TRUE,FALSE
2010,New Jersey,12,DEM,1998,TRUE,TRUE,FALSE
2010,New Jersey,13,DEM,2006,TRUE,TRUE,FALSE
2010,New Mexico,1,DEM,2008,TRUE,TRUE,FALSE
2010,New Mexico,2,DEM,2008,TRUE,TRUE,FALSE
2010,New Mexico,3,DEM,2008,TRUE,TRUE,FALSE
2010,New York,1,DEM,2002,TRUE,TRUE,FALSE
2010,New York,2,DEM,2000,TRUE,TRUE,FALSE
2010,New York,3,REP,1992,TRUE,TRUE,FALSE
2010,New York,4,DEM,1996,TRUE,TRUE,FALSE
2010,New York,5,DEM,1983,TRUE,TRUE,FALSE
2010,New York,6,DEM,1998,TRUE,TRUE,FALSE
2010,New York,7,DEM,1998,TRUE,TRUE,FALSE
2010,New York,8,DEM,1992,TRUE,TRUE,FALSE
2010,New York,9,DEM,1998,TRUE,TRUE,FALSE
2010,New York,10,DEM,1982,TRUE,TRUE,FALSE
2010,New York,11,DEM,2006,TRUE,TRUE,FALSE
2010,New York,12,DEM,1992,TRUE,FALSE,FALSE
2010,New York,13,DEM,2008,TRUE,TRUE,FALSE
2010,New York,14,DEM,1992,TRUE,TRUE,FALSE
2010,New York,15,DEM,1970,TRUE,TRUE,FALSE
2010,New York,16,DEM,1990,TRUE,TRUE,FALSE
2010,New York,17,DEM,1988,TRUE,TRUE,FALSE
2010,New York,18,DEM,1988,TRUE,TRUE,FALSE
2010,New York,19,DEM,2006,TRUE,TRUE,FALSE
2010,New York,20,DEM,2009,TRUE,TRUE,FALSE
2010,New York,21,DEM,2008,TRUE,TRUE,FALSE
2010,New York,22,DEM,1992,TRUE,TRUE,FALSE
2010,New York,23,DEM,2009,TRUE,TRUE,FALSE
2010,New York,24,DEM,2006,TRUE,TRUE,FALSE
2010,New York,25,DEM,2008,TRUE,TRUE,FALSE
2010,New York,26,REP,2008,TRUE,TRUE,FALSE
2010,New York,27,DEM,2004,TRUE,TRUE,FALSE
2010,New York,28,DEM,1986,TRUE,TRUE,FALSE
2010,New York,29,None,2008,TRUE,TRUE,FALSE
2010,North Carolina,1,DEM,2004,TRUE,TRUE,FALSE
2010,North Carolina,2,DEM,1996,TRUE,TRUE,FALSE
2010,North Carolina,3,REP,1994,TRUE,TRUE,FALSE
2010,North Carolina,4,DEM,1996,TRUE,TRUE,FALSE
2010,North Carolina,5,REP,2004,TRUE,TRUE,FALSE
2010,North Carolina,6,REP,1984,TRUE,TRUE,FALSE
2010,North Carolina,7,DEM,1996,TRUE,TRUE,FALSE
2010,North Carolina,8,DEM,2008,TRUE,TRUE,FALSE
2010,North Carolina,9,REP,1994,TRUE,TRUE,FALSE
2010,North Carolina,10,REP,2004,TRUE,TRUE,FALSE
2010,North Carolina,11,DEM,2006,TRUE,TRUE,FALSE
2010,North Carolina,12,DEM,1992,TRUE,TRUE,FALSE
2010,North Carolina,13,DEM,2002,TRUE,TRUE,FALSE
2010,North Dakota,1,DEM,1992,TRUE,TRUE,FALSE
2010,Ohio,1,DEM,2008,TRUE,TRUE,FALSE
2010,Ohio,2,REP,2005,TRUE,TRUE,FALSE
2010,Ohio,3,REP,2002,TRUE,TRUE,FALSE
2010,Ohio,4,REP,2006,TRUE,TRUE,FALSE
2010,Ohio,5,REP,2007,TRUE,TRUE,FALSE
2010,Ohio,6,DEM,2006,TRUE,TRUE,FALSE
2010,Ohio,7,REP,2008,TRUE,TRUE,FALSE
2010,Ohio,8,REP,1990,TRUE,TRUE,FALSE
2010,Ohio,9,DEM,1982,TRUE,TRUE,FALSE
2010,Ohio,10,DEM,1996,TRUE,TRUE,FALSE
2010,Ohio,11,DEM,2008,TRUE,TRUE,FALSE
2010,Ohio,12,REP,2000,TRUE,TRUE,FALSE
2010,Ohio,13,DEM,2006,TRUE,TRUE,FALSE
2010,Ohio,14,REP,1994,TRUE,TRUE,FALSE
2010,Ohio,15,DEM,2008,TRUE,TRUE,FALSE
2010,Ohio,16,DEM,2008,TRUE,TRUE,FALSE
2010,Ohio,17,DEM,2002,TRUE,TRUE,FALSE
2010,Ohio,18,DEM,2006,TRUE,TRUE,FALSE
2010,Oklahoma,1,REP,2002,FALSE,TRUE,FALSE
2010,Oklahoma,2,DEM,2004,TRUE,TRUE,FALSE
2010,Oklahoma,3,REP,1994,TRUE,TRUE,FALSE
2010,Oklahoma,4,REP,2002,FALSE,TRUE,FALSE
2010,Oklahoma,5,None,2006,TRUE,TRUE,FALSE
2010,Oregon,1,DEM,1998,TRUE,TRUE,FALSE
2010,Oregon,2,REP,1998,TRUE,TRUE,FALSE
2010,Oregon,3,DEM,1996,TRUE,TRUE,FALSE
2010,Oregon,4,DEM,1986,TRUE,TRUE,FALSE
2010,Oregon,5,DEM,2008,TRUE,TRUE,FALSE
2010,Pennsylvania,1,DEM,1998,FALSE,TRUE,FALSE
2010,Pennsylvania,2,DEM,1994,TRUE,TRUE,FALSE
2010,Pennsylvania,3,DEM,2008,TRUE,TRUE,FALSE
2010,Pennsylvania,4,DEM,2006,TRUE,TRUE,FALSE
2010,Pennsylvania,5,REP,2008,TRUE,TRUE,FALSE
2010,Pennsylvania,6,REP,2002,TRUE,TRUE,FALSE
2010,Pennsylvania,7,None,2006,TRUE,TRUE,FALSE
2010,Pennsylvania,8,DEM,2006,TRUE,TRUE,FALSE
2010,Pennsylvania,9,REP,2001,TRUE,TRUE,FALSE
2010,Pennsylvania,10,DEM,2006,TRUE,TRUE,FALSE
2010,Pennsylvania,11,DEM,1984,TRUE,TRUE,FALSE
2010,Pennsylvania,12,DEM,2010,TRUE,TRUE,FALSE
2010,Pennsylvania,13,DEM,2004,TRUE,TRUE,FALSE
2010,Pennsylvania,14,DEM,1994,TRUE,TRUE,FALSE
2010,Pennsylvania,15,REP,2004,TRUE,TRUE,FALSE
2010,Pennsylvania,16,REP,1996,TRUE,TRUE,FALSE
2010,Pennsylvania,17,DEM,1992,TRUE,TRUE,FALSE
2010,Pennsylvania,18,REP,2002,TRUE,TRUE,FALSE
2010,Pennsylvania,19,REP,2000,TRUE,TRUE,FALSE
2010,Rhode Island,1,None,1994,TRUE,TRUE,FALSE
2010,Rhode Island,2,DEM,2000,TRUE,TRUE,FALSE
2010,South Carolina,1,None,2000,TRUE,TRUE,FALSE
2010,South Carolina,2,REP,2001,TRUE,TRUE,FALSE
2010,South Carolina,3,None,2002,TRUE,TRUE,FALSE
2010,South Carolina,4,None,2004,TRUE,TRUE,FALSE
2010,South Carolina,5,DEM,1982,TRUE,TRUE,FALSE
2010,South Carolina,6,DEM,1992,TRUE,TRUE,FALSE
2010,South Dakota,1,DEM,2004,TRUE,TRUE,FALSE
2010,Tennessee,1,REP,2008,TRUE,TRUE,FALSE
2010,Tennessee,2,REP,1998,TRUE,TRUE,FALSE
2010,Tennessee,3,None,1994,TRUE,TRUE,FALSE
2010,Tennessee,4,DEM,2002,TRUE,TRUE,FALSE
2010,Tennessee,5,DEM,2002,TRUE,TRUE,FALSE
2010,Tennessee,6,None,1984,TRUE,TRUE,FALSE
2010,Tennessee,7,REP,2002,TRUE,TRUE,FALSE
2010,Tennessee,8,None,1988,TRUE,TRUE,FALSE
2010,Tennessee,9,DEM,2006,TRUE,TRUE,FALSE
2010,Texas,1,REP,2004,FALSE,TRUE,FALSE
2010,Texas,2,REP,2004,FALSE,TRUE,FALSE
2010,Texas,3,REP,1991,TRUE,TRUE,FALSE
2010,Texas,4,REP,1980,TRUE,TRUE,FALSE
2010,Texas,5,REP,2002,TRUE,TRUE,FALSE
2010,Texas,6,REP,1984,TRUE,TRUE,FALSE
2010,Texas,7,REP,2000,FALSE,TRUE,FALSE
2010,Texas,8,REP,1996,TRUE,TRUE,FALSE
2010,Texas,9,DEM,2004,TRUE,TRUE,FALSE
2010,Texas,10,REP,2004,TRUE,TRUE,FALSE
2010,Texas,11,REP,2004,TRUE,TRUE,FALSE
2010,Texas,12,REP,1996,TRUE,TRUE,FALSE
2010,Texas,13,REP,1994,FALSE,TRUE,FALSE
2010,Texas,14,REP,1996,TRUE,TRUE,FALSE
2010,Texas,15,DEM,1996,TRUE,TRUE,FALSE
2010,Texas,16,DEM,1996,TRUE,TRUE,FALSE
2010,Texas,17,DEM,1990,TRUE,TRUE,FALSE
2010,Texas,18,DEM,1994,TRUE,TRUE,FALSE
2010,Texas,19,REP,2002,TRUE,TRUE,FALSE
2010,Texas,20,DEM,1998,TRUE,TRUE,FALSE
2010,Texas,21,REP,1986,TRUE,TRUE,FALSE
2010,Texas,22,REP,2008,TRUE,TRUE,FALSE
2010,Texas,23,DEM,2006,TRUE,TRUE,FALSE
2010,Texas,24,REP,2004,FALSE,TRUE,FALSE
2010,Texas,25,DEM,1994,TRUE,TRUE,FALSE
2010,Texas,26,REP,2002,TRUE,TRUE,FALSE
2010,Texas,27,DEM,1982,TRUE,TRUE,FALSE
2010,Texas,28,DEM,2004,TRUE,TRUE,FALSE
2010,Texas,29,DEM,1992,TRUE,TRUE,FALSE
2010,Texas,30,DEM,1992,TRUE,TRUE,FALSE
2010,Texas,31,REP,2002,FALSE,TRUE,FALSE
2010,Texas,32,REP,1996,TRUE,TRUE,FALSE
2010,Utah,1,REP,2002,TRUE,TRUE,FALSE
2010,Utah,2,DEM,2000,TRUE,TRUE,FALSE
2010,Utah,3,REP,2008,TRUE,TRUE,FALSE
2010,Vermont,1,DEM,2006,TRUE,TRUE,FALSE
2010,Virginia,1,REP,2007,TRUE,TRUE,FALSE
2010,Virginia,2,DEM,2008,TRUE,TRUE,FALSE
2010,Virginia,3,DEM,1992,TRUE,TRUE,FALSE
2010,Virginia,4,REP,2001,TRUE,TRUE,FALSE
2010,Virginia,5,DEM,2008,TRUE,TRUE,FALSE
2010,Virginia,6,REP,1992,FALSE,TRUE,FALSE
2010,Virginia,7,REP,2000,TRUE,TRUE,FALSE
2010,Virginia,8,DEM,1990,TRUE,TRUE,FALSE
2010,Virginia,9,DEM,1982,TRUE,TRUE,FALSE
2010,Virginia,10,REP,1980,TRUE,TRUE,FALSE
2010,Virginia,11,DEM,2008,TRUE,TRUE,FALSE
2010,Washington,1,DEM,1998,TRUE,TRUE,FALSE
2010,Washington,2,DEM,2000,TRUE,TRUE,FALSE
2010,Washington,3,None,1998,TRUE,TRUE,FALSE
2010,Washington,4,REP,1994,TRUE,TRUE,FALSE
2010,Washington,5,REP,2004,TRUE,TRUE,FALSE
2010,Washington,6,DEM,1976,TRUE,TRUE,FALSE
2010,Washington,7,DEM,1988,TRUE,FALSE,FALSE
2010,Washington,8,REP,2004,TRUE,TRUE,FALSE
2010,Washington,9,DEM,1996,TRUE,TRUE,FALSE
2010,West Virginia,1,None,1982,TRUE,TRUE,FALSE
2010,West Virginia,2,REP,2000,TRUE,TRUE,FALSE
2010,West Virginia,3,DEM,1976,TRUE,TRUE,FALSE
2010,Wisconsin,1,REP,1998,TRUE,TRUE,FALSE
2010,Wisconsin,2,DEM,1998,TRUE,TRUE,FALSE
2010,Wisconsin,3,DEM,1996,TRUE,TRUE,FALSE
2010,Wisconsin,4,DEM,2004,TRUE,TRUE,FALSE
2010,Wisconsin,5,REP,1978,TRUE,TRUE,FALSE
2010,Wisconsin,6,REP,1979,TRUE,TRUE,FALSE
2010,Wisconsin,7,None,1969,TRUE,TRUE,FALSE
2010,Wisconsin,8,DEM,2006,TRUE,TRUE,FALSE
2010,Wyoming,1,REP,2008,TRUE,TRUE,FALSE
2012,Alabama,1,REP,2002,FALSE,TRUE,TRUE
2012,Alabama,2,REP,2010,TRUE,TRUE,TRUE
2012,Alabama,3,REP,2002,TRUE,TRUE,TRUE
2012,Alabama,4,REP,1996,TRUE,TRUE,TRUE
2012,Alabama,5,REP,2010,TRUE,TRUE,TRUE
2012,Alabama,6,REP,1992,TRUE,TRUE,TRUE
2012,Alabama,7,DEM,2010,TRUE,TRUE,TRUE
2012,Alaska,1,REP,1973,TRUE,TRUE,FALSE
2012,Arizona,1,None,,TRUE,TRUE,TRUE
2012,Arizona,2,DEM,2012,TRUE,TRUE,TRUE
2012,Arizona,3,DEM,2002,TRUE,TRUE,TRUE
